mStop,mLSP,dataset,file,simulation_type,genmodel_branch,runs_sumw_branch,missing_bookkeeping_flags,hlt_trigger_bypass_required,usable_for_future_fastsim_signal_yield_production
2,2100,/SMS-2Stop_Par-mStop-2000_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2000_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/0b0a8c0d-0c1c-42a0-beeb-e92007d13d38.root,FastSim signal dataset,GenModel_T2tt_2100_400,genEventSumw_T2tt_2100_400,,True,True
2,2100,/SMS-2Stop_Par-mStop-2000_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2000_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/0b0a8c0d-0c1c-42a0-beeb-e92007d13d38.root,FastSim signal dataset,GenModel_T2tt_2100_500,genEventSumw_T2tt_2100_500,,True,True
2,2100,/SMS-2Stop_Par-mStop-2000_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2000_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/0b0a8c0d-0c1c-42a0-beeb-e92007d13d38.root,FastSim signal dataset,GenModel_T2tt_2100_600,genEventSumw_T2tt_2100_600,,True,True
2,2100,/SMS-2Stop_Par-mStop-2000_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2000_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/0b0a8c0d-0c1c-42a0-beeb-e92007d13d38.root,FastSim signal dataset,GenModel_T2tt_2100_900,genEventSumw_T2tt_2100_900,,True,True
2,2200,/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/3703bcb6-8089-4b7a-8e44-b00f95b5e4dd.root,FastSim signal dataset,GenModel_T2tt_2200_1500,genEventSumw_T2tt_2200_1500,,True,True
2,2200,/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/3703bcb6-8089-4b7a-8e44-b00f95b5e4dd.root,FastSim signal dataset,GenModel_T2tt_2200_1600,genEventSumw_T2tt_2200_1600,,True,True
2,2200,/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/3703bcb6-8089-4b7a-8e44-b00f95b5e4dd.root,FastSim signal dataset,GenModel_T2tt_2200_200,genEventSumw_T2tt_2200_200,,True,True
2,2200,/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/3703bcb6-8089-4b7a-8e44-b00f95b5e4dd.root,FastSim signal dataset,GenModel_T2tt_2200_300,genEventSumw_T2tt_2200_300,,True,True
2,2200,/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/3703bcb6-8089-4b7a-8e44-b00f95b5e4dd.root,FastSim signal dataset,GenModel_T2tt_2200_500,genEventSumw_T2tt_2200_500,,True,True
2,2200,/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/3703bcb6-8089-4b7a-8e44-b00f95b5e4dd.root,FastSim signal dataset,GenModel_T2tt_2200_600,genEventSumw_T2tt_2200_600,,True,True
2,2200,/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/3703bcb6-8089-4b7a-8e44-b00f95b5e4dd.root,FastSim signal dataset,GenModel_T2tt_2200_800,genEventSumw_T2tt_2200_800,,True,True
2,2200,/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/3703bcb6-8089-4b7a-8e44-b00f95b5e4dd.root,FastSim signal dataset,GenModel_T2tt_2200_900,genEventSumw_T2tt_2200_900,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1,genEventSumw_T2tt_2300_1,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_100,genEventSumw_T2tt_2300_100,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1000,genEventSumw_T2tt_2300_1000,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1100,genEventSumw_T2tt_2300_1100,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1200,genEventSumw_T2tt_2300_1200,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1300,genEventSumw_T2tt_2300_1300,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1400,genEventSumw_T2tt_2300_1400,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1500,genEventSumw_T2tt_2300_1500,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1600,genEventSumw_T2tt_2300_1600,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1700,genEventSumw_T2tt_2300_1700,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1800,genEventSumw_T2tt_2300_1800,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_1900,genEventSumw_T2tt_2300_1900,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_200,genEventSumw_T2tt_2300_200,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_2000,genEventSumw_T2tt_2300_2000,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_2100,genEventSumw_T2tt_2300_2100,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_300,genEventSumw_T2tt_2300_300,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_400,genEventSumw_T2tt_2300_400,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_500,genEventSumw_T2tt_2300_500,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_600,genEventSumw_T2tt_2300_600,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_700,genEventSumw_T2tt_2300_700,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_800,genEventSumw_T2tt_2300_800,,True,True
2,2300,/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/714c2d64-2c48-4c05-acc1-6e65d40b7f13.root,FastSim signal dataset,GenModel_T2tt_2300_900,genEventSumw_T2tt_2300_900,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1,genEventSumw_T2tt_2400_1,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_100,genEventSumw_T2tt_2400_100,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1000,genEventSumw_T2tt_2400_1000,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1100,genEventSumw_T2tt_2400_1100,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1200,genEventSumw_T2tt_2400_1200,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1300,genEventSumw_T2tt_2400_1300,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1400,genEventSumw_T2tt_2400_1400,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1500,genEventSumw_T2tt_2400_1500,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1600,genEventSumw_T2tt_2400_1600,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1700,genEventSumw_T2tt_2400_1700,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1800,genEventSumw_T2tt_2400_1800,,True,True
2,2400,/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-2300_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/66bf487a-c5db-467c-b751-c26895541d3e.root,FastSim signal dataset,GenModel_T2tt_2400_1900,genEventSumw_T2tt_2400_1900,,True,True
